2023-06-08 15:08:25 status half-configured linux-image-5.19.0-41-generic:amd64 5.19.0-41.42~22.04.1
2023-06-08 15:08:26 status half-installed linux-image-5.19.0-41-generic:amd64 5.19.0-41.42~22.04.1
2023-06-08 15:08:28 status config-files linux-image-5.19.0-41-generic:amd64 5.19.0-41.42~22.04.1
2023-06-08 15:08:28 startup packages configure
2023-06-08 15:08:34 startup packages remove
2023-06-08 15:08:34 status installed linux-modules-extra-5.19.0-41-generic:amd64 5.19.0-41.42~22.04.1
2023-06-08 15:08:34 remove linux-modules-extra-5.19.0-41-generic:amd64 5.19.0-41.42~22.04.1 <none>
2023-06-08 15:08:34 status half-configured linux-modules-extra-5.19.0-41-generic:amd64 5.19.0-41.42~22.04.1
2023-06-08 15:08:34 status half-installed linux-modules-extra-5.19.0-41-generic:amd64 5.19.0-41.42~22.04.1
2023-06-08 15:08:37 status config-files linux-modules-extra-5.19.0-41-generic:amd64 5.19.0-41.42~22.04.1
2023-06-08 15:08:37 startup packages configure
2023-06-08 15:08:43 startup packages remove
2023-06-08 15:08:43 status installed linux-modules-5.19.0-41-generic:amd64 5.19.0-41.42~22.04.1
2023-06-08 15:08:44 remove linux-modules-5.19.0-41-generic:amd64 5.19.0-41.42~22.04.1 <none>
2023-06-08 15:08:44 status half-configured linux-modules-5.19.0-41-generic:amd64 5.19.0-41.42~22.04.1
2023-06-08 15:08:44 status half-installed linux-modules-5.19.0-41-generic:amd64 5.19.0-41.42~22.04.1
2023-06-08 15:08:44 status config-files linux-modules-5.19.0-41-generic:amd64 5.19.0-41.42~22.04.1
2023-06-08 15:08:44 startup packages configure
2023-06-08 15:08:49 startup packages remove
2023-06-08 15:08:49 status installed linux-hwe-5.19-headers-5.19.0-41:all 5.19.0-41.42~22.04.1
2023-06-08 15:08:49 remove linux-hwe-5.19-headers-5.19.0-41:all 5.19.0-41.42~22.04.1 <none>
2023-06-08 15:08:49 status half-configured linux-hwe-5.19-headers-5.19.0-41:all 5.19.0-41.42~22.04.1
2023-06-08 15:08:49 status half-installed linux-hwe-5.19-headers-5.19.0-41:all 5.19.0-41.42~22.04.1
2023-06-08 15:08:51 status config-files linux-hwe-5.19-headers-5.19.0-41:all 5.19.0-41.42~22.04.1
2023-06-08 15:08:51 status not-installed linux-hwe-5.19-headers-5.19.0-41:all <none>
2023-06-08 15:08:51 startup packages configure
2023-06-08 15:11:10 startup archives unpack
2023-06-08 15:11:10 upgrade libnss-systemd:amd64 249.11-0ubuntu3.7 249.11-0ubuntu3.9
2023-06-08 15:11:10 status triggers-pending libc-bin:amd64 2.35-0ubuntu3.1
2023-06-08 15:11:10 status half-configured libnss-systemd:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:10 status unpacked libnss-systemd:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:10 status half-installed libnss-systemd:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:10 status triggers-pending man-db:amd64 2.10.2-1
2023-06-08 15:11:10 status unpacked libnss-systemd:amd64 249.11-0ubuntu3.9
2023-06-08 15:11:11 upgrade xserver-common:all 2:21.1.3-2ubuntu2.9 2:21.1.4-2ubuntu1.7~22.04.1
2023-06-08 15:11:11 status half-configured xserver-common:all 2:21.1.3-2ubuntu2.9
2023-06-08 15:11:11 status unpacked xserver-common:all 2:21.1.3-2ubuntu2.9
2023-06-08 15:11:11 status half-installed xserver-common:all 2:21.1.3-2ubuntu2.9
2023-06-08 15:11:11 status unpacked xserver-common:all 2:21.1.4-2ubuntu1.7~22.04.1
2023-06-08 15:11:11 upgrade libglib2.0-data:all 2.72.4-0ubuntu1 2.72.4-0ubuntu2
2023-06-08 15:11:11 status half-configured libglib2.0-data:all 2.72.4-0ubuntu1
2023-06-08 15:11:11 status unpacked libglib2.0-data:all 2.72.4-0ubuntu1
2023-06-08 15:11:11 status half-installed libglib2.0-data:all 2.72.4-0ubuntu1
2023-06-08 15:11:11 status unpacked libglib2.0-data:all 2.72.4-0ubuntu2
2023-06-08 15:11:11 upgrade libglib2.0-bin:amd64 2.72.4-0ubuntu1 2.72.4-0ubuntu2
2023-06-08 15:11:11 status half-configured libglib2.0-bin:amd64 2.72.4-0ubuntu1
2023-06-08 15:11:11 status unpacked libglib2.0-bin:amd64 2.72.4-0ubuntu1
2023-06-08 15:11:11 status half-installed libglib2.0-bin:amd64 2.72.4-0ubuntu1
2023-06-08 15:11:11 status unpacked libglib2.0-bin:amd64 2.72.4-0ubuntu2
2023-06-08 15:11:11 upgrade libglib2.0-0:amd64 2.72.4-0ubuntu1 2.72.4-0ubuntu2
2023-06-08 15:11:11 status half-configured libglib2.0-0:amd64 2.72.4-0ubuntu1
2023-06-08 15:11:11 status unpacked libglib2.0-0:amd64 2.72.4-0ubuntu1
2023-06-08 15:11:11 status half-installed libglib2.0-0:amd64 2.72.4-0ubuntu1
2023-06-08 15:11:11 status unpacked libglib2.0-0:amd64 2.72.4-0ubuntu2
2023-06-08 15:11:11 upgrade gnome-settings-daemon-common:all 42.1-1ubuntu2.1 42.1-1ubuntu2.2
2023-06-08 15:11:11 status half-configured gnome-settings-daemon-common:all 42.1-1ubuntu2.1
2023-06-08 15:11:11 status unpacked gnome-settings-daemon-common:all 42.1-1ubuntu2.1
2023-06-08 15:11:11 status half-installed gnome-settings-daemon-common:all 42.1-1ubuntu2.1
2023-06-08 15:11:11 status unpacked gnome-settings-daemon-common:all 42.1-1ubuntu2.2
2023-06-08 15:11:11 upgrade gnome-settings-daemon:amd64 42.1-1ubuntu2.1 42.1-1ubuntu2.2
2023-06-08 15:11:11 status half-configured gnome-settings-daemon:amd64 42.1-1ubuntu2.1
2023-06-08 15:11:11 status unpacked gnome-settings-daemon:amd64 42.1-1ubuntu2.1
2023-06-08 15:11:11 status half-installed gnome-settings-daemon:amd64 42.1-1ubuntu2.1
2023-06-08 15:11:11 status unpacked gnome-settings-daemon:amd64 42.1-1ubuntu2.2
2023-06-08 15:11:11 upgrade gdm3:amd64 42.0-1ubuntu7 42.0-1ubuntu7.22.04.2
2023-06-08 15:11:11 status half-configured gdm3:amd64 42.0-1ubuntu7
2023-06-08 15:11:11 status unpacked gdm3:amd64 42.0-1ubuntu7
2023-06-08 15:11:11 status half-installed gdm3:amd64 42.0-1ubuntu7
2023-06-08 15:11:11 status triggers-pending dbus:amd64 1.12.20-2ubuntu4.1
2023-06-08 15:11:11 status unpacked gdm3:amd64 42.0-1ubuntu7.22.04.2
2023-06-08 15:11:12 upgrade libgdm1:amd64 42.0-1ubuntu7 42.0-1ubuntu7.22.04.2
2023-06-08 15:11:12 status half-configured libgdm1:amd64 42.0-1ubuntu7
2023-06-08 15:11:12 status unpacked libgdm1:amd64 42.0-1ubuntu7
2023-06-08 15:11:12 status half-installed libgdm1:amd64 42.0-1ubuntu7
2023-06-08 15:11:12 status unpacked libgdm1:amd64 42.0-1ubuntu7.22.04.2
2023-06-08 15:11:12 upgrade gir1.2-gdm-1.0:amd64 42.0-1ubuntu7 42.0-1ubuntu7.22.04.2
2023-06-08 15:11:12 status half-configured gir1.2-gdm-1.0:amd64 42.0-1ubuntu7
2023-06-08 15:11:12 status unpacked gir1.2-gdm-1.0:amd64 42.0-1ubuntu7
2023-06-08 15:11:12 status half-installed gir1.2-gdm-1.0:amd64 42.0-1ubuntu7
2023-06-08 15:11:12 status unpacked gir1.2-gdm-1.0:amd64 42.0-1ubuntu7.22.04.2
2023-06-08 15:11:12 upgrade systemd-sysv:amd64 249.11-0ubuntu3.7 249.11-0ubuntu3.9
2023-06-08 15:11:12 status half-configured systemd-sysv:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:12 status unpacked systemd-sysv:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:12 status half-installed systemd-sysv:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:12 status unpacked systemd-sysv:amd64 249.11-0ubuntu3.9
2023-06-08 15:11:12 upgrade libpam-systemd:amd64 249.11-0ubuntu3.7 249.11-0ubuntu3.9
2023-06-08 15:11:12 status half-configured libpam-systemd:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:12 status unpacked libpam-systemd:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:12 status half-installed libpam-systemd:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:12 status unpacked libpam-systemd:amd64 249.11-0ubuntu3.9
2023-06-08 15:11:12 upgrade libpulse-mainloop-glib0:amd64 1:15.99.1+dfsg1-1ubuntu2 1:15.99.1+dfsg1-1ubuntu2.1
2023-06-08 15:11:12 status half-configured libpulse-mainloop-glib0:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:12 status unpacked libpulse-mainloop-glib0:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:12 status half-installed libpulse-mainloop-glib0:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:12 status unpacked libpulse-mainloop-glib0:amd64 1:15.99.1+dfsg1-1ubuntu2.1
2023-06-08 15:11:12 upgrade libpulsedsp:amd64 1:15.99.1+dfsg1-1ubuntu2 1:15.99.1+dfsg1-1ubuntu2.1
2023-06-08 15:11:12 status half-configured libpulsedsp:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:12 status unpacked libpulsedsp:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:12 status half-installed libpulsedsp:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:12 status unpacked libpulsedsp:amd64 1:15.99.1+dfsg1-1ubuntu2.1
2023-06-08 15:11:12 upgrade pulseaudio-utils:amd64 1:15.99.1+dfsg1-1ubuntu2 1:15.99.1+dfsg1-1ubuntu2.1
2023-06-08 15:11:12 status half-configured pulseaudio-utils:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:12 status unpacked pulseaudio-utils:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:12 status half-installed pulseaudio-utils:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:12 status unpacked pulseaudio-utils:amd64 1:15.99.1+dfsg1-1ubuntu2.1
2023-06-08 15:11:12 upgrade xserver-xorg-legacy:amd64 2:21.1.3-2ubuntu2.9 2:21.1.4-2ubuntu1.7~22.04.1
2023-06-08 15:11:12 status half-configured xserver-xorg-legacy:amd64 2:21.1.3-2ubuntu2.9
2023-06-08 15:11:12 status unpacked xserver-xorg-legacy:amd64 2:21.1.3-2ubuntu2.9
2023-06-08 15:11:12 status half-installed xserver-xorg-legacy:amd64 2:21.1.3-2ubuntu2.9
2023-06-08 15:11:12 status unpacked xserver-xorg-legacy:amd64 2:21.1.4-2ubuntu1.7~22.04.1
2023-06-08 15:11:12 upgrade xserver-xorg-core:amd64 2:21.1.3-2ubuntu2.9 2:21.1.4-2ubuntu1.7~22.04.1
2023-06-08 15:11:12 status half-configured xserver-xorg-core:amd64 2:21.1.3-2ubuntu2.9
2023-06-08 15:11:12 status unpacked xserver-xorg-core:amd64 2:21.1.3-2ubuntu2.9
2023-06-08 15:11:12 status half-installed xserver-xorg-core:amd64 2:21.1.3-2ubuntu2.9
2023-06-08 15:11:12 status unpacked xserver-xorg-core:amd64 2:21.1.4-2ubuntu1.7~22.04.1
2023-06-08 15:11:12 upgrade systemd-timesyncd:amd64 249.11-0ubuntu3.7 249.11-0ubuntu3.9
2023-06-08 15:11:12 status half-configured systemd-timesyncd:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:12 status unpacked systemd-timesyncd:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:12 status half-installed systemd-timesyncd:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:12 status unpacked systemd-timesyncd:amd64 249.11-0ubuntu3.9
2023-06-08 15:11:12 upgrade systemd-oomd:amd64 249.11-0ubuntu3.7 249.11-0ubuntu3.9
2023-06-08 15:11:12 status half-configured systemd-oomd:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:12 status unpacked systemd-oomd:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:12 status half-installed systemd-oomd:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:13 status unpacked systemd-oomd:amd64 249.11-0ubuntu3.9
2023-06-08 15:11:13 upgrade systemd:amd64 249.11-0ubuntu3.7 249.11-0ubuntu3.9
2023-06-08 15:11:13 status half-configured systemd:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:13 status unpacked systemd:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:13 status half-installed systemd:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:13 status unpacked systemd:amd64 249.11-0ubuntu3.9
2023-06-08 15:11:13 upgrade udev:amd64 249.11-0ubuntu3.7 249.11-0ubuntu3.9
2023-06-08 15:11:13 status triggers-pending initramfs-tools:all 0.140ubuntu13.1
2023-06-08 15:11:13 status half-configured udev:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:13 status unpacked udev:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:13 status half-installed udev:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:14 status unpacked udev:amd64 249.11-0ubuntu3.9
2023-06-08 15:11:14 upgrade libudev1:amd64 249.11-0ubuntu3.7 249.11-0ubuntu3.9
2023-06-08 15:11:14 status half-configured libudev1:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:14 status unpacked libudev1:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:14 status half-installed libudev1:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:14 status unpacked libudev1:amd64 249.11-0ubuntu3.9
2023-06-08 15:11:14 startup packages configure
2023-06-08 15:11:14 configure libudev1:amd64 249.11-0ubuntu3.9 <none>
2023-06-08 15:11:14 status unpacked libudev1:amd64 249.11-0ubuntu3.9
2023-06-08 15:11:14 status half-configured libudev1:amd64 249.11-0ubuntu3.9
2023-06-08 15:11:14 status installed libudev1:amd64 249.11-0ubuntu3.9
2023-06-08 15:11:14 startup archives unpack
2023-06-08 15:11:14 upgrade pulseaudio-module-bluetooth:amd64 1:15.99.1+dfsg1-1ubuntu2 1:15.99.1+dfsg1-1ubuntu2.1
2023-06-08 15:11:14 status half-configured pulseaudio-module-bluetooth:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:14 status unpacked pulseaudio-module-bluetooth:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:14 status half-installed pulseaudio-module-bluetooth:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:14 status unpacked pulseaudio-module-bluetooth:amd64 1:15.99.1+dfsg1-1ubuntu2.1
2023-06-08 15:11:14 upgrade pulseaudio:amd64 1:15.99.1+dfsg1-1ubuntu2 1:15.99.1+dfsg1-1ubuntu2.1
2023-06-08 15:11:14 status half-configured pulseaudio:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:14 status unpacked pulseaudio:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:14 status half-installed pulseaudio:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:15 status unpacked pulseaudio:amd64 1:15.99.1+dfsg1-1ubuntu2.1
2023-06-08 15:11:15 upgrade libpulse0:amd64 1:15.99.1+dfsg1-1ubuntu2 1:15.99.1+dfsg1-1ubuntu2.1
2023-06-08 15:11:15 status half-configured libpulse0:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:15 status unpacked libpulse0:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:15 status half-installed libpulse0:amd64 1:15.99.1+dfsg1-1ubuntu2
2023-06-08 15:11:15 status unpacked libpulse0:amd64 1:15.99.1+dfsg1-1ubuntu2.1
2023-06-08 15:11:15 upgrade libcanberra-pulse:amd64 0.30-10ubuntu1 0.30-10ubuntu1.22.04.1
2023-06-08 15:11:15 status half-configured libcanberra-pulse:amd64 0.30-10ubuntu1
2023-06-08 15:11:15 status unpacked libcanberra-pulse:amd64 0.30-10ubuntu1
2023-06-08 15:11:15 status half-installed libcanberra-pulse:amd64 0.30-10ubuntu1
2023-06-08 15:11:15 status unpacked libcanberra-pulse:amd64 0.30-10ubuntu1.22.04.1
2023-06-08 15:11:15 upgrade libcanberra0:amd64 0.30-10ubuntu1 0.30-10ubuntu1.22.04.1
2023-06-08 15:11:15 status half-configured libcanberra0:amd64 0.30-10ubuntu1
2023-06-08 15:11:15 status unpacked libcanberra0:amd64 0.30-10ubuntu1
2023-06-08 15:11:15 status half-installed libcanberra0:amd64 0.30-10ubuntu1
2023-06-08 15:11:15 status unpacked libcanberra0:amd64 0.30-10ubuntu1.22.04.1
2023-06-08 15:11:15 upgrade libcanberra-gtk3-0:amd64 0.30-10ubuntu1 0.30-10ubuntu1.22.04.1
2023-06-08 15:11:15 status half-configured libcanberra-gtk3-0:amd64 0.30-10ubuntu1
2023-06-08 15:11:15 status unpacked libcanberra-gtk3-0:amd64 0.30-10ubuntu1
2023-06-08 15:11:15 status half-installed libcanberra-gtk3-0:amd64 0.30-10ubuntu1
2023-06-08 15:11:15 status unpacked libcanberra-gtk3-0:amd64 0.30-10ubuntu1.22.04.1
2023-06-08 15:11:15 upgrade libsystemd0:amd64 249.11-0ubuntu3.7 249.11-0ubuntu3.9
2023-06-08 15:11:15 status half-configured libsystemd0:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:15 status unpacked libsystemd0:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:15 status half-installed libsystemd0:amd64 249.11-0ubuntu3.7
2023-06-08 15:11:15 status unpacked libsystemd0:amd64 249.11-0ubuntu3.9
2023-06-08 15:11:15 startup packages configure
2023-06-08 15:11:15 configure libsystemd0:amd64 249.11-0ubuntu3.9 <none>
2023-06-08 15:11:15 status unpacked libsystemd0:amd64 249.11-0ubuntu3.9
2023-06-08 15:11:15 status half-configured libsystemd0:amd64 249.11-0ubuntu3.9
2023-06-08 15:11:15 status installed libsystemd0:amd64 249.11-0ubuntu3.9
2023-06-08 15:11:15 startup archives unpack
2023-06-08 15:11:15 upgrade libapt-pkg6.0:amd64 2.4.8 2.4.9
2023-06-08 15:11:15 status half-configured libapt-pkg6.0:amd64 2.4.8
2023-06-08 15:11:15 status unpacked libapt-pkg6.0:amd64 2.4.8
2023-06-08 15:11:15 status half-installed libapt-pkg6.0:amd64 2.4.8
2023-06-08 15:11:16 status unpacked libapt-pkg6.0:amd64 2.4.9
2023-06-08 15:11:16 startup packages configure
2023-06-08 15:11:16 configure libapt-pkg6.0:amd64 2.4.9 <none>
2023-06-08 15:11:16 status unpacked libapt-pkg6.0:amd64 2.4.9
2023-06-08 15:11:16 status half-configured libapt-pkg6.0:amd64 2.4.9
2023-06-08 15:11:16 status installed libapt-pkg6.0:amd64 2.4.9
2023-06-08 15:11:16 startup archives unpack
2023-06-08 15:11:16 upgrade dpkg:amd64 1.21.1ubuntu2.1 1.21.1ubuntu2.2
2023-06-08 15:11:16 status half-configured dpkg:amd64 1.21.1ubuntu2.1
2023-06-08 15:11:16 status unpacked dpkg:amd64 1.21.1ubuntu2.1
2023-06-08 15:11:16 status half-installed dpkg:amd64 1.21.1ubuntu2.1
2023-06-08 15:11:16 status unpacked dpkg:amd64 1.21.1ubuntu2.2
2023-06-08 15:11:16 startup packages configure
2023-06-08 15:11:16 configure dpkg:amd64 1.21.1ubuntu2.2 <none>
2023-06-08 15:11:16 status unpacked dpkg:amd64 1.21.1ubuntu2.2
2023-06-08 15:11:16 status half-configured dpkg:amd64 1.21.1ubuntu2.2
2023-06-08 15:11:17 status installed dpkg:amd64 1.21.1ubuntu2.2
2023-06-08 15:11:17 startup archives unpack
2023-06-08 15:11:17 upgrade apt:amd64 2.4.8 2.4.9
2023-06-08 15:11:17 status half-configured apt:amd64 2.4.8
2023-06-08 15:11:17 status unpacked apt:amd64 2.4.8
2023-06-08 15:11:17 status half-installed apt:amd64 2.4.8
2023-06-08 15:11:17 status unpacked apt:amd64 2.4.9
2023-06-08 15:11:17 startup packages configure
2023-06-08 15:11:17 configure apt:amd64 2.4.9 <none>
2023-06-08 15:11:17 status unpacked apt:amd64 2.4.9
2023-06-08 15:11:17 status half-configured apt:amd64 2.4.9
2023-06-08 15:11:18 status installed apt:amd64 2.4.9
2023-06-08 15:11:18 startup archives unpack
2023-06-08 15:11:19 upgrade apt-utils:amd64 2.4.8 2.4.9
2023-06-08 15:11:19 status half-configured apt-utils:amd64 2.4.8
2023-06-08 15:11:19 status unpacked apt-utils:amd64 2.4.8
2023-06-08 15:11:19 status half-installed apt-utils:amd64 2.4.8
2023-06-08 15:11:19 status unpacked apt-utils:amd64 2.4.9
2023-06-08 15:11:19 upgrade update-notifier:amd64 3.192.54.5 3.192.54.6
2023-06-08 15:11:19 status half-configured update-notifier:amd64 3.192.54.5
2023-06-08 15:11:19 status unpacked update-notifier:amd64 3.192.54.5
2023-06-08 15:11:19 status half-installed update-notifier:amd64 3.192.54.5
2023-06-08 15:11:19 status triggers-pending hicolor-icon-theme:all 0.17-2
2023-06-08 15:11:19 status unpacked update-notifier:amd64 3.192.54.6
2023-06-08 15:11:19 upgrade update-notifier-common:all 3.192.54.5 3.192.54.6
2023-06-08 15:11:19 status half-configured update-notifier-common:all 3.192.54.5
2023-06-08 15:11:19 status unpacked update-notifier-common:all 3.192.54.5
2023-06-08 15:11:19 status half-installed update-notifier-common:all 3.192.54.5
2023-06-08 15:11:19 status unpacked update-notifier-common:all 3.192.54.6
2023-06-08 15:11:19 upgrade libk5crypto3:amd64 1.19.2-2ubuntu0.1 1.19.2-2ubuntu0.2
2023-06-08 15:11:19 status half-configured libk5crypto3:amd64 1.19.2-2ubuntu0.1
2023-06-08 15:11:19 status unpacked libk5crypto3:amd64 1.19.2-2ubuntu0.1
2023-06-08 15:11:19 status half-installed libk5crypto3:amd64 1.19.2-2ubuntu0.1
2023-06-08 15:11:19 status unpacked libk5crypto3:amd64 1.19.2-2ubuntu0.2
2023-06-08 15:11:20 startup packages configure
2023-06-08 15:11:20 configure libk5crypto3:amd64 1.19.2-2ubuntu0.2 <none>
2023-06-08 15:11:20 status unpacked libk5crypto3:amd64 1.19.2-2ubuntu0.2
2023-06-08 15:11:20 status half-configured libk5crypto3:amd64 1.19.2-2ubuntu0.2
2023-06-08 15:11:20 status installed libk5crypto3:amd64 1.19.2-2ubuntu0.2
2023-06-08 15:11:20 startup archives unpack
2023-06-08 15:11:20 upgrade libkrb5support0:amd64 1.19.2-2ubuntu0.1 1.19.2-2ubuntu0.2
2023-06-08 15:11:20 status half-configured libkrb5support0:amd64 1.19.2-2ubuntu0.1
2023-06-08 15:11:20 status unpacked libkrb5support0:amd64 1.19.2-2ubuntu0.1
2023-06-08 15:11:20 status half-installed libkrb5support0:amd64 1.19.2-2ubuntu0.1
2023-06-08 15:11:20 status unpacked libkrb5support0:amd64 1.19.2-2ubuntu0.2
2023-06-08 15:11:20 startup packages configure
2023-06-08 15:11:20 configure libkrb5support0:amd64 1.19.2-2ubuntu0.2 <none>
2023-06-08 15:11:20 status unpacked libkrb5support0:amd64 1.19.2-2ubuntu0.2
2023-06-08 15:11:20 status half-configured libkrb5support0:amd64 1.19.2-2ubuntu0.2
2023-06-08 15:11:20 status installed libkrb5support0:amd64 1.19.2-2ubuntu0.2
2023-06-08 15:11:20 startup archives unpack
2023-06-08 15:11:20 upgrade libkrb5-3:amd64 1.19.2-2ubuntu0.1 1.19.2-2ubuntu0.2
2023-06-08 15:11:20 status half-configured libkrb5-3:amd64 1.19.2-2ubuntu0.1
2023-06-08 15:11:20 status unpacked libkrb5-3:amd64 1.19.2-2ubuntu0.1
2023-06-08 15:11:20 status half-installed libkrb5-3:amd64 1.19.2-2ubuntu0.1
2023-06-08 15:11:20 status unpacked libkrb5-3:amd64 1.19.2-2ubuntu0.2
2023-06-08 15:11:20 startup packages configure
2023-06-08 15:11:20 configure libkrb5-3:amd64 1.19.2-2ubuntu0.2 <none>
2023-06-08 15:11:20 status unpacked libkrb5-3:amd64 1.19.2-2ubuntu0.2
2023-06-08 15:11:20 status half-configured libkrb5-3:amd64 1.19.2-2ubuntu0.2
2023-06-08 15:11:20 status installed libkrb5-3:amd64 1.19.2-2ubuntu0.2
2023-06-08 15:11:21 startup archives unpack
2023-06-08 15:11:21 upgrade libgssapi-krb5-2:amd64 1.19.2-2ubuntu0.1 1.19.2-2ubuntu0.2
2023-06-08 15:11:21 status half-configured libgssapi-krb5-2:amd64 1.19.2-2ubuntu0.1
2023-06-08 15:11:21 status unpacked libgssapi-krb5-2:amd64 1.19.2-2ubuntu0.1
2023-06-08 15:11:21 status half-installed libgssapi-krb5-2:amd64 1.19.2-2ubuntu0.1
2023-06-08 15:11:21 status unpacked libgssapi-krb5-2:amd64 1.19.2-2ubuntu0.2
2023-06-08 15:11:21 startup packages configure
2023-06-08 15:11:21 configure libgssapi-krb5-2:amd64 1.19.2-2ubuntu0.2 <none>
2023-06-08 15:11:21 status unpacked libgssapi-krb5-2:amd64 1.19.2-2ubuntu0.2
2023-06-08 15:11:21 status half-configured libgssapi-krb5-2:amd64 1.19.2-2ubuntu0.2
2023-06-08 15:11:21 status installed libgssapi-krb5-2:amd64 1.19.2-2ubuntu0.2
2023-06-08 15:11:21 startup archives unpack
2023-06-08 15:11:21 upgrade distro-info-data:all 0.52ubuntu0.2 0.52ubuntu0.4
2023-06-08 15:11:21 status half-configured distro-info-data:all 0.52ubuntu0.2
2023-06-08 15:11:21 status unpacked distro-info-data:all 0.52ubuntu0.2
2023-06-08 15:11:21 status half-installed distro-info-data:all 0.52ubuntu0.2
2023-06-08 15:11:21 status unpacked distro-info-data:all 0.52ubuntu0.4
2023-06-08 15:11:21 upgrade tzdata:all 2023c-0ubuntu0.22.04.0 2023c-0ubuntu0.22.04.2
2023-06-08 15:11:21 status half-configured tzdata:all 2023c-0ubuntu0.22.04.0
2023-06-08 15:11:21 status unpacked tzdata:all 2023c-0ubuntu0.22.04.0
2023-06-08 15:11:21 status half-installed tzdata:all 2023c-0ubuntu0.22.04.0
2023-06-08 15:11:22 status unpacked tzdata:all 2023c-0ubuntu0.22.04.2
2023-06-08 15:11:22 upgrade ubuntu-advantage-tools:amd64 27.13.6~22.04.1 27.14.4~22.04
2023-06-08 15:11:22 status half-configured ubuntu-advantage-tools:amd64 27.13.6~22.04.1
2023-06-08 15:11:22 status unpacked ubuntu-advantage-tools:amd64 27.13.6~22.04.1
2023-06-08 15:11:22 status half-installed ubuntu-advantage-tools:amd64 27.13.6~22.04.1
2023-06-08 15:11:22 status unpacked ubuntu-advantage-tools:amd64 27.14.4~22.04
2023-06-08 15:11:22 upgrade bind9-host:amd64 1:9.18.1-1ubuntu1.3 1:9.18.12-0ubuntu0.22.04.1
2023-06-08 15:11:22 status half-configured bind9-host:amd64 1:9.18.1-1ubuntu1.3
2023-06-08 15:11:22 status unpacked bind9-host:amd64 1:9.18.1-1ubuntu1.3
2023-06-08 15:11:22 status half-installed bind9-host:amd64 1:9.18.1-1ubuntu1.3
2023-06-08 15:11:22 status unpacked bind9-host:amd64 1:9.18.12-0ubuntu0.22.04.1
2023-06-08 15:11:22 upgrade bind9-dnsutils:amd64 1:9.18.1-1ubuntu1.3 1:9.18.12-0ubuntu0.22.04.1
2023-06-08 15:11:22 status half-configured bind9-dnsutils:amd64 1:9.18.1-1ubuntu1.3
2023-06-08 15:11:22 status unpacked bind9-dnsutils:amd64 1:9.18.1-1ubuntu1.3
2023-06-08 15:11:22 status half-installed bind9-dnsutils:amd64 1:9.18.1-1ubuntu1.3
2023-06-08 15:11:22 status unpacked bind9-dnsutils:amd64 1:9.18.12-0ubuntu0.22.04.1
2023-06-08 15:11:23 upgrade bind9-libs:amd64 1:9.18.1-1ubuntu1.3 1:9.18.12-0ubuntu0.22.04.1
